

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"[139] [P-Components-N] | Surface water and groundwater account for 0.075 km3 and 0.155 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[140] [P-Components-N] | Surface water and groundwater account for 0.0193 km3 and 0.0333 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[141] [P-Components-N] | Surface water and groundwater account for 0.0179 km3 and 0.0540 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[142] [P-Components-N] | Surface water and groundwater account for 0.0064 km3 and 0.0538 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[143] [P-Components-N] | Surface water accounts for 1.917 km3 and groundwater accounts for 0.903 km3 of the total agricultural withdrawal"
"[144] [P-Components-N] | Surface water accounts for 2.176 km3 and groundwater accounts for 1.031 km3 of the total agricultural withdrawal"
"[145] [P-Components-N] | Irrigation water withdrawal only"
"[146] [P-Components-N] | Irrigation + livestock"
"[147] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[148] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[149] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[150] [P-Components-N] | Surface water represents 100% of the agricultural water withdrawal"
"[151] [P-Components-N] | Surface water represents 100% of the agricultural water withdrawal"
"[152] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[153] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[154] [P-Components-N] | Surface water represents 100% of total water withdrawal for agriculture (Source: Eurostat, 2016)"
"[155] [P-Components-N] | it includes 0.195 km3 of withdrawal for irrigation, and 0.011 km3 for livestock. Withdrawal for aquaculture is unknown"
"[156] [P-Components-N] | this figure includes 0.0624 km3 of withdrawal for irrigation, 0.0108 km3 for livestock and 0.0007 km3 for aquaculture"
"[157] [P-Components-N] | this figure includes 0.0528 km3 of withdrawal for irrigation, 0.0108 km3 for livestock and 0.0006 km3 for aquaculture"
"[158] [P-Components-N] | Including irrigation of landscape"
"[159] [P-Components-N] | Surface water accounts for 14.5 km3 and groundwater accounts for 1.6 km3 of the total agricultural withdrawal"
"[160] [P-Components-N] | Surface water and groundwater account for 1.143 km3 and 0.049 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[161] [P-Components-N] | Surface water and groundwater account for 1.056 km3 and 0.043 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[162] [P-Components-N] | Surface water and groundwater account for 1.063 km3 and 0.030 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[163] [P-Components-N] | Surface water and groundwater account for 1.109 km3 and 0.026 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[164] [P-Components-N] | Irrigation water withdrawal only"
"[165] [P-Components-N] | Irrigation water withdrawal only"
"[166] [P-Components-N] | Surface water and groundwater account for 0.127 km3 and 0.001 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[167] [P-Components-N] | Surface water and groundwater account for 0.112 km3 and 0.005 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[168] [P-Components-N] | Irrigation water withdrawal only"
"[169] [P-Components-N] | Irrigation water withdrawal only"
"[170] [P-Reference period-N] | Data actually from 1992"
"[171] [P-Components-N] | Irrigation water withdrawal only"
"[172] [P-Reference period-N] | Data actually from 1992"
"[173] [P-Components-N] | Surface water and groundwater account for 0.124 km3 and 0.028 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[174] [P-Components-N] | Surface water and groundwater account for 0.047 km3 and 0.020 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[175] [P-Components-N] | Surface water and groundwater account for 0.043 km3 and 0.014 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[176] [P-Components-N] | Surface water and groundwater account for 0.009 km3 and 0.013 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[177] [P-Components-N] | Surface water and groundwater account for 0.018 km3 and 0.013 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[178] [P-Components-N] | Surface water and groundwater account for 0.0029 km3 and 0.0008 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[179] [P-Components-N] | Surface water and groundwater account for 0.0045 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[180] [P-Components-N] | Surface water and groundwater account for 0.0045 km3 and 0.0002 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[181] [P-Components-N] | Surface water and groundwater account for 0.0020 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[182] [P-Components-N] | Surface water and groundwater account for 0.0036 km3 and 0.0003 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[183] [P-Components-N] | Surface water and groundwater account for 19.2 km3 and 4.50 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[184] [P-Components-N] | Surface water and groundwater account for 20.501 km3 and 2.931 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[185] [P-Components-N] | Surface water and groundwater account for 18.832 km3 and 4.212 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[186] [P-Components-N] | Surface water and groundwater account for 18.630 km3 and 4.550 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[187] [P-Components-N] | Surface water and groundwater account for 20.375 km3 and 5.094 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[188] [P-Components-N] | Irrigation water withdrawal only"
"[189] [P-Components-N] | Irrigation 993 + livestock 13"
"[190] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.078 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[191] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.083 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[192] [P-Components-N] | Surface water and groundwater account for 0.054 km3 and 0.086 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[193] [P-Components-N] | Surface water and groundwater account for 0.080 km3 and 0.070 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[194] [P-Components-N] | Surface water and groundwater account for 0.055 km3 and 0.052 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[195] [P-Components-N] | Surface water and groundwater account for 0.050 km3 and 0.048 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[196] [P-Components-N] | Surface water and groundwater account for 0.12 km3 and 0.04 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[197] [P-Components-N] | Surface water and groundwater account for 0.278 km3 and 0.004 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[198] [P-Components-N] | Surface water and groundwater account for 0.1253 km3 and 0.0002 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[199] [P-Overall accuracy-N] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)"
"[200] [P-Components-N] | Surface water and groundwater account for 1.099 km3 and 0.209 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[201] [P-Observations-N] | England and Wales only"
"[202] [P-Components-N] | Surface water and groundwater account for 1.138 km3 and 0.193 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[203] [P-Components-N] | Surface water and groundwater account for 0.893 km3 and 0.156 km3 respectively of total agricultural water withdrawal (Source: Eurostat, 2016)"
"[204] [P-Reference Area-N] | Mainlandequals4.624;  Zanzibarequals0.042"
"[205] [P-Components-N] | This figure includes 188.49 km3 of withdrawal for irrigation, and 6.2 km3 for livestock. Withdrawal for aquaculture is unknown"
"[206] [P-Components-N] | it includes 189.14 km3 of withdrawal for irrigation, 2.43 km3 for livestock and 5.11 km3 for aquaculture"
"[207] [P-Components-N] | Fresh surface water and groundwater withdrawal for agriculture account for 115.1 km3 and 81.4 km3 respectively"
"[208] [P-Components-N] | This figure includes 176.77 km3 of withdrawal for irrigation, 2.95 km3 for livestock and 12.13 km3 for aquaculture"
"[209] [P-Components-N] | Fresh surface water and groundwater withdrawal for agriculture account for 110.9 km3 and 80.95 km3 respectively"
"[210] [P-Components-N] | this figure includes 159.29 km3 of withdrawal for irrigation, 2.75 km3 for livestock and 13.02 km3 for aquaculture"
"[211] [P-Components-N] | Fresh surface water and groundwater withdrawal for agriculture account for 102.58 km3 and 72.48 km3 respectively"
"[212] [P-Components-N] | Irrigation water withdrawal only"
"[213] [P-Components-N] | Irrigation water withdrawal only"
"[214] [P-Components-N] | Including irrigation and stock watering"
"[215] [P-Observations-N] | Volume of water allocated to agriculture, not actual withdrawal"
"[216] [P-Overall accuracy-N] | AQUASTAT estimation based on Eurostat data of water withdrawal by source (Med_en42) using Eurostat proportion by sector of water supplied (Med-en44): 59% for agriculture, 36% for municipalities and 5% for industries."
"[217] [P-Components-N] | includes 0.051 km3 of loss during transport = 50% of total loss during transport (0.102 km3)"
"[218] [P-Components-N] | includes 0.0685 km3 of loss during transport = 50% of total loss during transport (0.137 km3)"
"[219] [P-Components-N] | includes 0.053 km3 of loss during transport = 50% of total loss during transport (0.106 km3)"
"[220] [P-Components-N] | includes 0.0945 km3 of loss during transport = 50% of total loss during transport (0.189 km3)"
"[221] [P-Components-N] | includes 0.0705 km3 of loss during transport = 50% of total loss during transport (0.141 km3)"
"[222] [P-Components-N] | Including mining and energy"
"[223] [P-Components-N] | Industrial: 1.577 + thermoelectric 0.665"
"[224] [P-Components-N] | Does not include hydropower and navigation. 'In-stream water usage by hydropower plants' is 4 km3 in 2000 (Source 5996: 'FAO. 2005. Irrigation in Africa in figures: AQUASTAT Survey 2005. Water Reports No. 29')."
"[225] [P-Components-N] | The figure includes 1.2 km3 of water withdrawal for cooling of thermoelectric plants"
"[226] [P-Components-N] | Industry 8 + energy 2"
"[227] [P-Components-N] | Surface water accounts for 8.618 km3 and groundwater accounts for 3.7 km3 of the total industrial withdrawal"
"[228] [P-Components-N] | Surface water accounts for 9.15 km3 and groundwater accounts for 3.63 km3 of the total industrial withdrawal"
"[229] [P-Components-N] | Surface water accounts for 8.358 km3 and groundwater accounts for 3.251 km3 of the total industrial withdrawal"
"[230] [P-Adjustment-N] | Water losses in transport (3.057) have been distributed between the 3 sectors.  2.770 km3 of Other uses are not included (considered as very low consumptive uses)"
"[231] [P-Observations-N] | Last nuclear power plant closed down in 2009, so there is no water withdrawal for cooling of the nuclear plants anymore since 2010. That is why industrial water withdrawal is so much less than before 2009"
"[232] [P-Components-N] | Mining only"
"[233] [P-Components-N] | The main part is due to COMINAK, SOMAÎR and SONICHA"
"[234] [P-Components-N] | West Bank: 8.6 million m3; Gaza Strip: 6 million m3."
"[235] [P-Components-N] | Industrial + commercial"
"[236] [P-Components-N] | This figure includes 3.416 km3 of water withdrawal for cooling of thermoelectric plants and 0.004 km3 of mining withdrawal"
"[237] [P-Components-N] | This figure includes 3.0255 km3 of water withdrawal for cooling of thermoelectric plants"
"[238] [P-Components-N] | This figure includes 3.1676 km3 of water withdrawal for cooling of thermoelectric plants and 0.003 km3 of mining withdrawal"
"[239] [P-Components-N] | This figure includes 3.1413 km3 of water withdrawal for cooling of thermoelectric plants and 0.003 km3 of mining withdrawal"
"[240] [P-Observations-N] | Hydropower is not included in industrial withdrawal. It is estimated that around 1 km3 is for hydropower."
"[241] [P-Components-N] | Including 30.8 km3 of power plants"
"[242] [P-Components-N] | Includes 0.296 of power generation"
"[243] [P-Overall accuracy-N] | Water withdrawal were known only by sources: estimation by sector were calculated using a 2010 distribution of 80% by agriculture, 14% by municipalities, 5% by iindustries and 1% by tourism from FAO, BPEH (2014, see profile for full reference)"
"[244] [P-Components-N] | This figure includes 265.9 km3 of water withdrawal for cooling of thermoelectric plants and 6.84 km3 of mining withdrawal"
"[245] [P-Components-N] | External metadata: This figure includes 266.69 km3 of water withdrawal for cooling of thermoelectric plants and 4.82 km3 of mining withdrawal"
"[246] [P-Components-N] | This figure includes 274.48 km3 of water withdrawal for cooling of thermoelectric plants and 5.55 km3 of mining withdrawal"
